InstrStartPage.started,InstrStartPage.stopped,participant,designid,prolificid,Gender,Age,date,expName,psychopyVersion,OS,frameRate,ratio_monitor2CRT,VirtualChinrest.started,VirtualChinrest.stopped,xRes,yRes,viewingdistance_cm,pixeldensity_px2mm,BallPos,squarePos,mm2degree,px2degree,CRT_px2degree,PassVirtualChinrest,foveaRadius_inPixel,InstrRedo.started,InstrRedo.stopped,VirtualChinrest_Redo.started,VirtualChinrest_Redo.stopped,Redo_virtualChinrest,Instruction1.started,Instruction1.stopped,keyPractice.started,keyPractice.stopped,key_keyprac.keys,key_keyprac.corr,key_keyprac.rt,key_keyprac.duration,keyPracFeedback.started,keyPracFeedback.stopped,keyPracLoop.thisRepN,keyPracLoop.thisTrialN,keyPracLoop.thisN,keyPracLoop.thisIndex,keyPracLoop.ran,phase,block,trial,targOrientdeg,targOrient,corrAnswer,Instruction2.started,Instruction2.stopped,Instruction3.started,Instruction3.stopped,fixation.started,fixation.stopped,fixationSize,mouseintial.x,mouseintial.y,mouseintial.leftButton,mouseintial.midButton,mouseintial.rightButton,mouseintial.time,mouseintial.clicked_name,greenFixation.started,greenFixation.stopped,trial.started,trial.stopped,letterSize,apertureSize,searchsize,key_respMain.keys,key_respMain.corr,key_respMain.rt,key_respMain.duration,trialFeedback.started,trialFeedback.stopped,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,trialsPractice.ran,targetQuad,Tcondition,targcell,tlocx,tlocy,d1x,d1y,d2x,d2y,d3x,d3y,d4x,d4y,d5x,d5y,d6x,d6y,d7x,d7y,d8x,d8y,d9x,d9y,d10x,d10y,d11x,d11y,d1Orient,d2Orient,d3Orient,d4Orient,d5Orient,d6Orient,d7Orient,d8Orient,d9Orient,d10Orient,d11Orient,CheckInstr.started,CheckInstr.stopped,key_checkInstr.keys,key_checkInstr.corr,key_checkInstr.rt,key_checkInstr.duration,CheckInstr_FB.started,CheckInstr_FB.stopped,Instruction_MainExp.started,Instruction_MainExp.stopped,TakeABreak.started,TakeABreak.stopped,key_respBreak.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,configurationNumber,CCCondition,key_respBreak.rt,key_respBreak.duration,displayTestingPhase.started,displayTestingPhase.stopped,key_respTesting.keys,key_respTesting.corr,key_respTesting.rt,key_respTesting.duration,TakeABreak2.started,TakeABreak2.stopped,key_RespBreak.keys,Testingtrials.thisRepN,Testingtrials.thisTrialN,Testingtrials.thisN,Testingtrials.thisIndex,Testingtrials.ran,key_RespBreak.rt,key_RespBreak.duration,RecogQuestion.started,RecogQuestion.stopped,key_AnswerQues.keys,key_AnswerQues.rt,key_AnswerQues.duration,Disclose.started,Disclose.stopped,InstrRT.started,InstrRT.stopped,fixation_RT.started,fixation_RT.stopped,mouseInitial.x,mouseInitial.y,mouseInitial.leftButton,mouseInitial.midButton,mouseInitial.rightButton,mouseInitial.time,mouseInitial.clicked_name,displayRT.started,displayRT.stopped,key_respRT.keys,key_respRT.corr,key_respRT.rt,key_respRT.duration,RTtrials.thisRepN,RTtrials.thisTrialN,RTtrials.thisN,RTtrials.thisIndex,RTtrials.ran,EndOfExperiment.started,EndOfExperiment.stopped
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.8038,485.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,1,1,0,left,a,,,,,485.644,487.6798,35.84,-0.799987793,0.799987793,1,0,0,2.0353,fixationPoint,487.68,487.7792,487.7792,489.546,35.84,10240,616.96,a,1,1.7526,,489.5461,489.7451,,,,,,,,96,20,-222,208,24,222,168,169,125,-174,115,-128,76,-68,174,-218,-30,-170,-118,-65,-160,168,-220,19,-127,360,360,180,180,360,360,360,360,270,180,270,,,,,,,,,,,489.7456,489.7477,,0,0,0,0,1,12,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,1,2,0,left,a,,,,,489.748,490.9952,35.84,4.799987793,-0.800018311,1,0,0,1.2469,fixationPoint,490.9954,491.095,491.0951,495.4507,35.84,10240,616.96,a,1,4.3481,,495.4508,495.6452,,,,,,,,4,-80,213,21,68,208,24,120,66,-224,-218,-218,-30,-65,-160,80,-120,124,-170,72,-221,-221,25,-16,126,270,360,180,90,270,90,360,270,360,90,360,,,,,,,,,,,495.6453,495.6456,,0,1,1,1,1,15,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,1,3,180,right,s,,,,,495.6464,497.1102,35.84,-8,-4,1,0,0,1.4636,fixationPoint,497.1102,497.2109,497.2111,501.394,35.84,10240,616.96,s,1,4.1516,,501.3942,501.5937,,,,,,,,97,72,-221,169,125,175,209,26,171,-20,212,-216,125,-160,70,-176,-68,-170,-118,-169,-161,127,-127,80,-120,180,180,180,270,180,90,180,180,360,90,360,,,,,,,,,,,501.5938,501.5943,,0,2,2,2,1,7,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,1,4,180,right,s,,,,,501.5954,503.4254,35.84,4,3.199981689,1,0,0,1.8299,fixationPoint,503.4254,503.5263,503.5265,505.2589,35.84,10240,616.96,s,1,1.7027,,505.259,505.4592,,,,,,,,25,-16,126,26,217,20,116,72,175,-31,-65,-117,-167,-121,-18,126,-28,209,-208,163,-120,-128,76,-116,112,180,360,180,90,90,360,180,90,90,360,360,,,,,,,,,,,505.4594,505.4599,,0,3,3,3,1,3,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,1,5,0,left,a,,,,,505.461,506.4922,35.84,2.400024414,3.199981689,1,0,0,1.0309,fixationPoint,506.4923,506.5919,506.5921,508.7417,35.84,10240,616.96,a,1,2.1225,,508.7419,508.9411,,,,,,,,62,-176,-68,208,24,120,66,80,222,-208,172,-174,115,-80,213,222,-126,164,-173,20,-222,-24,-17,-117,-167,270,360,90,90,90,360,180,360,180,270,270,,,,,,,,,,,508.9412,508.9417,,0,4,4,4,1,10,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,1,6,180,right,s,,,,,508.9425,509.9415,35.84,-3.200012207,-6.399993896,1,0,0,0.9988,fixationPoint,509.9416,510.0471,510.0471,513.3413,35.84,10240,616.96,s,1,3.2747,,513.3416,513.541,,,,,,,,13,-126,173,77,23,212,128,123,112,-31,-65,-65,-160,-20,-123,211,-168,27,-68,27,-27,-176,26,-73,119,180,270,360,90,270,270,270,90,360,180,90,,,,,,,,,,,513.5413,513.5423,,0,5,5,5,1,16,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,1,7,0,left,a,,,,,513.5434,514.5569,35.84,1.600036621,4,1,0,0,1.0133,fixationPoint,514.5571,514.6624,514.6624,517.2419,35.84,10240,616.96,a,1,2.5609,,517.2423,517.4405,,,,,,,,39,164,76,-174,115,-160,70,-20,212,-163,-220,-19,-223,-65,-160,68,-64,27,-27,169,-32,72,175,218,80,180,180,270,90,90,270,90,180,270,270,270,,,,,,,,,,,517.4407,517.4415,,0,6,6,6,1,2,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,1,8,0,left,a,,,,,517.4425,518.474,35.84,-1.599975586,-0.800018311,1,0,0,1.0311,fixationPoint,518.4741,518.5738,518.5741,520.112,35.84,10240,616.96,a,1,1.517,,520.1121,520.3065,,,,,,,,72,-170,-118,66,72,222,168,169,125,-30,28,-212,69,-117,22,174,-70,68,-64,124,-170,-70,-67,-218,-30,270,180,360,360,360,360,360,90,180,180,90,,,,,,,,,,,520.3066,520.3072,,0,7,7,7,1,6,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,1,9,0,left,a,,,,,520.3079,521.3397,35.84,-11.20001221,-1.600006104,1,0,0,1.0315,fixationPoint,521.3398,521.4392,521.4394,523.5393,35.84,10240,616.96,a,1,2.068,,523.5394,523.7395,,,,,,,,27,69,127,-160,70,-115,218,-28,64,-224,-218,-169,-161,-219,-120,124,-170,164,-173,174,-70,21,68,161,170,90,270,180,360,180,180,180,180,270,90,270,,,,,,,,,,,523.7397,523.7403,,0,8,8,8,1,1,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,1,10,180,right,s,,,,,523.7415,524.2612,35.84,7.200012207,-4.800018311,0,0,1,0.5195,fixationPoint,524.2613,524.356,524.3562,526.622,35.84,10240,616.96,s,1,2.2435,,526.6221,526.8218,,,,,,,,38,120,66,-70,75,-80,16,-221,25,-31,-65,-220,-68,-116,-73,211,-168,72,-221,127,-127,217,219,169,125,90,270,360,270,360,270,90,180,270,180,270,,,,,,,,,,,526.822,526.8225,,0,9,9,9,1,13,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,1,11,180,right,s,,,,,526.8233,529.3061,35.84,-4,1.600006104,1,0,0,2.4823,fixationPoint,529.3062,529.4044,529.4045,533.0871,35.84,10240,616.96,s,1,3.6569,,533.0873,533.2762,,,,,,,,88,124,-170,166,16,217,219,169,125,-117,22,-16,126,-126,173,-24,-17,-65,-160,-224,-218,19,-127,169,-32,360,270,180,180,180,360,90,270,360,90,360,,,,,,,,,,,533.2763,533.2768,,0,10,10,10,1,8,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,1,12,180,right,s,,,,,533.2776,534.7535,35.84,-4,-1.600006104,1,0,0,1.4756,fixationPoint,534.7536,534.8535,534.8536,537.274,35.84,10240,616.96,s,1,2.3971,,537.2743,537.4699,,,,,,,,29,169,125,-115,218,-28,64,-68,174,-72,-128,-75,-24,-127,-212,68,-64,112,-215,211,-168,218,80,118,20,90,180,360,90,270,180,360,180,360,90,180,,,,,,,,,,,537.47,537.4709,,0,11,11,11,1,14,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,1,13,0,left,a,,,,,537.4716,538.4197,35.84,4.799987793,2.399993896,1,0,0,0.9478,fixationPoint,538.4198,538.5192,538.5193,539.8028,35.84,10240,616.96,a,1,1.2547,,539.8029,540.0026,,,,,,,,74,-72,-128,164,76,21,68,114,216,-172,214,-212,69,-73,119,72,-221,164,-173,20,-222,-19,-223,-219,-120,360,360,270,360,270,360,360,180,90,180,270,,,,,,,,,,,540.0026,540.003,,0,12,12,12,1,9,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,1,14,180,right,s,,,,,540.0038,540.7358,35.84,10.40002441,0,1,0,0,0.7318,fixationPoint,540.736,540.8349,540.8351,547.4013,35.84,10240,616.96,s,1,6.5405,,547.4014,547.6014,,,,,,,,76,19,-127,169,125,69,127,118,20,-174,115,-126,173,-210,215,-117,-167,-163,-220,-68,-221,222,-126,127,-127,180,180,270,180,270,360,180,270,90,180,360,,,,,,,,,,,547.6016,547.6023,,0,13,13,13,1,11,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,1,15,0,left,a,,,,,547.6036,548.517,35.84,3.200012207,7.199981689,1,0,0,0.9131,fixationPoint,548.517,548.617,548.617,551.3341,35.84,10240,616.96,a,1,2.6854,,551.3344,551.5334,,,,,,,,63,-116,-73,21,68,212,128,66,72,-221,25,-128,76,-208,172,19,-127,127,-127,163,-120,-121,-18,-72,-128,270,360,180,360,90,360,360,270,90,180,360,,,,,,,,,,,551.5336,551.5339,,0,14,14,14,1,5,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,1,16,180,right,s,,,,,551.5348,552.0494,35.84,15.20001221,15.19998169,1,0,0,0.5144,fixationPoint,552.0495,552.15,552.1502,554.9495,35.84,10240,616.96,s,1,2.7699,,554.9498,555.1494,,,,,,,,5,-20,212,28,21,120,66,77,23,-20,-123,-224,-218,-218,-30,20,-222,19,-127,80,-120,-115,218,-117,22,180,270,360,270,270,360,360,90,90,180,360,,,,,,,,,,,555.1496,562.5322,space,0,15,15,15,1,4,repeated,7.3469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,2,1,0,left,a,,,,,562.5583,563.6651,35.84,-2.399963379,4,1,0,0,1.1065,fixationPoint,563.6654,563.7646,563.7647,565.5138,35.84,10240,616.96,a,1,1.7247,,565.514,565.7146,,,,,,,,62,-176,-68,208,24,21,68,222,168,-126,173,-175,164,-176,26,211,-168,127,-127,124,-170,-169,-161,-20,-123,90,270,180,90,360,90,180,90,270,90,180,,,,,,,,,,,565.7147,565.7181,,0,16,16,16,1,10,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,2,2,180,right,s,,,,,565.7187,566.5643,35.84,4,-0.800018311,1,0,0,0.8453,fixationPoint,566.5643,566.6643,566.6645,570.2854,35.84,10240,616.96,s,1,3.5989,,570.2855,570.4799,,,,,,,,72,-170,-118,66,72,222,168,169,125,-30,28,-212,69,-117,22,174,-70,68,-64,124,-170,-70,-67,-218,-30,360,270,360,360,360,360,180,180,180,180,270,,,,,,,,,,,570.48,570.4805,,0,17,17,17,1,6,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,2,3,0,left,a,,,,,570.4814,571.2628,35.84,-2.399963379,1.600006104,1,0,0,0.781,fixationPoint,571.2631,571.3629,571.3631,574.1795,35.84,10240,616.96,a,1,2.7875,,574.1796,574.3793,,,,,,,,4,-80,213,166,16,222,168,118,20,-169,-161,-31,-65,-218,-30,222,-126,119,-76,163,-120,-68,174,-172,214,90,180,270,90,180,270,90,90,90,360,180,,,,,,,,,,,574.3795,574.3799,,0,18,18,18,1,15,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,2,4,180,right,s,,,,,574.3812,575.2788,35.84,-2.399963379,-2.399993896,1,0,0,0.8974,fixationPoint,575.279,575.3789,575.379,577.7122,35.84,10240,616.96,s,1,2.3071,,577.7125,577.9122,,,,,,,,88,124,-170,166,16,217,219,169,125,-117,22,-16,126,-126,173,-24,-17,-65,-160,-224,-218,19,-127,169,-32,90,90,270,270,360,270,360,180,180,180,360,,,,,,,,,,,577.9123,577.9131,,0,19,19,19,1,8,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,2,5,180,right,s,,,,,577.9142,578.7619,35.84,0.799987793,-4.800018311,1,0,0,0.8473,fixationPoint,578.7621,578.8613,578.8615,580.185,35.84,10240,616.96,s,1,1.3016,,580.1851,580.3776,,,,,,,,76,19,-127,20,116,175,209,164,76,-208,172,-176,26,-80,16,-65,-160,-19,-176,-163,-220,80,-120,119,-76,270,270,360,180,90,360,180,90,180,360,360,,,,,,,,,,,580.3777,580.378,,0,20,20,20,1,11,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,2,6,180,right,s,,,,,580.3789,581.1939,35.84,-1.599975586,12,1,0,0,0.8149,fixationPoint,581.194,581.294,581.2941,583.8435,35.84,10240,616.96,s,1,2.5408,,583.8436,584.0435,,,,,,,,5,-20,212,28,21,120,66,77,23,-20,-123,-224,-218,-218,-30,20,-222,19,-127,80,-120,-115,218,-117,22,360,270,360,90,270,270,270,360,180,360,90,,,,,,,,,,,584.0436,584.0439,,0,21,21,21,1,4,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,2,7,180,right,s,,,,,584.0448,585.2761,35.84,-4,-1.600006104,1,0,0,1.2312,fixationPoint,585.2762,585.3763,585.3763,587.5431,35.84,10240,616.96,s,1,2.1483,,587.5432,587.7433,,,,,,,,27,69,127,-160,70,-115,218,-28,64,-224,-218,-169,-161,-219,-120,124,-170,164,-173,174,-70,21,68,161,170,270,90,360,90,90,270,270,270,180,180,90,,,,,,,,,,,587.7435,587.7438,,0,22,22,22,1,1,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,2,8,0,left,a,,,,,587.7447,588.7599,35.84,-0.799987793,-3.200012207,1,0,0,1.0148,fixationPoint,588.7599,588.8593,588.8593,591.2084,35.84,10240,616.96,a,1,2.3395,,591.2085,591.4089,,,,,,,,25,-16,126,26,217,20,116,72,175,-31,-65,-117,-167,-121,-18,126,-28,209,-208,163,-120,-128,76,-116,112,360,270,270,360,180,180,90,180,360,270,360,,,,,,,,,,,591.409,591.4097,,0,23,23,23,1,3,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,2,9,0,left,a,,,,,591.4109,592.1746,35.84,4.799987793,3.199981689,1,0,0,0.7635,fixationPoint,592.1747,592.2755,592.2757,596.6582,35.84,10240,616.96,a,1,4.3637,,596.6583,596.8579,,,,,,,,97,72,-221,169,125,175,209,26,171,-20,212,-216,125,-160,70,-176,-68,-170,-118,-169,-161,127,-127,80,-120,270,90,180,180,180,180,90,180,90,360,360,,,,,,,,,,,596.858,596.8584,,0,24,24,24,1,7,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,2,10,180,right,s,,,,,596.8598,597.8409,35.84,-0.799987793,2.399993896,1,0,0,0.9809,fixationPoint,597.8411,597.941,597.941,599.5242,35.84,10240,616.96,s,1,1.5671,,599.5243,599.724,,,,,,,,96,20,-222,212,128,80,222,161,170,-210,215,-70,75,-20,212,-20,-123,-224,-218,-19,-176,27,-68,126,-28,360,360,360,360,180,360,180,180,270,360,90,,,,,,,,,,,599.724,599.7245,,0,25,25,25,1,12,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
